nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2723  310.81  311.67  294.29  298.23  292.26  295.55  299.88  333.55  290.57  295.90  287.68  301.19  296.90  292.54  289.83  211.08  0
2724  316.45  302.52  297.14  298.82  287.76  289.71  295.39  333.15  290.48  291.32  290.41  295.49  296.36  296.68  279.24  266.42  0
2725  320.99  318.66  298.92  299.13  289.07  293.41  298.01  322.37  291.59  293.66  286.31  298.19  298.92  292.66  285.26  266.67  0
2726  306.34  315.02  292.64  298.33  291.03  292.06  294.22  328.09  285.26  295.43  286.90  296.57  297.53  296.03  286.11  275.44  0
2727  295.64  316.75  295.31  295.88  291.81  295.78  293.10  326.48  287.76  290.96  289.65  298.49  297.63  288.31  286.26  260.29  0
2728  326.12  320.75  307.40  309.63  298.72  301.32  301.86  342.23  288.32  300.24  286.10  303.63  301.09  302.05  287.77  281.22  0
2729  309.15  320.22  305.79  302.71  290.44  300.40  301.55  336.47  290.55  296.21  293.08  310.15  306.94  296.10  282.01  288.80  0
2730  308.38  308.57  301.52  300.38  293.46  297.23  292.77  334.50  288.98  302.89  294.46  301.28  302.18  296.12  287.11  234.03  0
2731  320.60  325.76  299.33  302.44  293.22  294.85  299.44  342.18  290.73  292.60  288.25  303.62  295.22  300.23  277.30  256.34  0
2732  311.51  321.34  301.62  303.16  294.15  296.15  298.10  338.10  290.18  299.31  289.39  305.50  298.27  294.82  287.97  234.64  0
2733  312.34  319.15  305.90  302.91  294.09  296.02  296.38  337.24  291.01  298.72  291.17  303.04  303.15  300.96  287.19  284.04  0
2734  331.66  322.04  301.53  299.46  288.01  300.75  294.67  332.23  288.37  296.43  295.51  301.75  299.66  282.05  287.21  256.24  0
2735  308.17  313.01  292.77  298.10  292.33  293.67  295.69  336.72  291.72  297.17  289.01  296.69  295.69  296.42  284.55  293.31  0
2736  307.32  312.66  295.14  303.63  291.14  293.77  295.78  331.03  292.64  296.12  285.31  300.15  298.57  291.20  292.23  259.93  1
2737  308.23  312.82  287.28  298.87  288.02  296.79  299.78  334.46  288.24  296.30  291.43  302.30  296.67  294.88  284.36  233.79  0
2738  308.23  311.59  290.69  297.34  290.76  293.01  298.98  336.34  288.38  293.90  285.82  303.18  300.79  291.73  284.02  257.18  0
2739  319.83  320.41  295.46  302.02  289.62  295.20  295.89  340.35  288.47  294.92  287.54  300.36  300.11  287.44  282.05  240.30  1
2740  318.18  320.87  300.96  302.57  296.74  296.75  297.04  336.13  288.82  296.69  287.60  304.20  299.93  291.09  295.59  217.50  0
2742  236.22  267.69  275.31  282.33  277.17  284.32  289.70  327.85  283.46  289.06  284.93  297.65  295.10  292.83  284.54  239.98  1
2744  327.19  327.95  318.50  321.04  304.64  300.14  313.26  353.29  286.67  302.43  285.33  313.06  292.27  295.32  290.73  304.46  0
2745  305.81  306.12  291.86  292.18  288.45  288.83  296.96  333.13  287.07  289.09  283.32  303.00  296.18  288.04  279.59  281.20  0
2746  295.96  320.98  302.18  299.10  292.28  291.10  292.94  335.43  279.32  288.98  283.47  300.12  296.37  296.09  272.88  259.55  0
2747  312.31  315.62  298.91  307.48  289.97  288.88  298.22  341.34  284.97  294.71  287.48  295.02  301.83  296.74  276.64  262.86  0
2748  329.02  317.84  301.80  304.36  295.22  292.70  295.99  321.05  285.19  291.62  286.56  299.87  300.15  293.54  278.06  267.32  0
2749  323.57  320.89  303.36  310.04  291.11  296.51  296.77  332.69  283.17  301.25  288.03  304.71  296.96  289.65  282.85  255.35  1
2750  307.28  314.65  301.35  301.59  293.84  291.19  298.80  337.61  277.64  292.60  288.39  301.13  299.62  292.61  279.18  262.75  0
2751  316.74  323.12  299.60  310.43  291.73  296.27  303.48  337.11  285.88  294.87  291.68  302.49  300.55  292.52  280.50  260.33  0
2752  312.59  315.64  308.82  304.42  297.38  300.98  298.19  330.03  291.82  296.83  295.34  304.19  304.00  291.48  283.26  266.24  0
2753  323.92  323.41  314.29  303.11  298.14  296.22  302.89  337.87  287.36  299.21  291.55  311.67  296.82  297.26  279.70  255.84  1
2754  317.90  322.66  300.39  311.12  295.84  298.59  299.94  343.09  290.46  295.79  286.11  301.69  299.49  295.78  287.21  253.49  1
2755  316.32  314.30  301.81  303.28  295.10  299.25  297.13  336.04  287.05  294.64  286.43  301.86  307.58  290.64  279.11  258.65  1
2756  321.40  323.06  315.30  300.92  290.88  292.58  295.90  336.02  289.14  293.02  284.95  303.98  300.52  303.51  286.89  203.79  0
2758  272.82  292.22  278.25  289.79  279.79  282.55  289.30  329.87  282.70  293.20  286.60  295.37  297.03  288.86  278.79  245.48  1
2759  311.22  318.46  303.75  303.98  283.12  294.46  296.00  329.52  288.19  295.14  285.01  308.26  300.01  292.06  283.98  201.50  1
2760  320.01  318.80  313.20  307.10  296.05  303.35  298.89  335.34  287.71  300.06  290.21  301.96  304.97  300.01  293.48  285.07  0
2761  301.05  322.55  306.57  312.17  297.49  292.75  298.33  337.82  288.83  301.12  292.48  301.83  303.18  289.41  288.18  240.05  0
2762  321.18  324.68  300.77  311.24  303.42  302.03  304.09  335.64  285.41  298.87  288.26  304.20  300.83  299.33  291.59  290.20  0
2763  319.73  333.63  311.52  309.36  292.62  301.03  300.89  333.14  287.99  295.96  291.99  306.27  304.13  296.87  288.68  277.70  0
2764  316.73  321.26  301.65  307.71  291.58  291.20  299.60  332.32  287.05  295.90  282.63  302.46  303.79  294.67  290.79  214.75  1
2765  305.10  312.71  299.36  298.12  288.57  290.69  299.13  321.96  289.86  290.42  289.17  298.95  303.94  292.57  277.61  231.24  1
2766  308.51  318.40  304.61  301.60  293.45  291.85  296.47  326.72  290.55  293.46  286.96  301.00  301.12  284.51  283.51  265.39  0
2767  310.70  314.58  302.65  306.49  298.83  292.04  301.65  335.33  287.19  298.80  285.68  302.63  304.05  293.06  286.86  243.05  0
2768  319.36  323.02  307.04  319.27  304.62  298.52  297.15  336.19  290.54  299.04  295.17  303.95  307.44  301.57  288.47  264.79  1
2769  317.07  321.38  299.17  309.18  290.93  299.63  300.76  335.92  291.89  296.41  289.66  307.58  295.78  294.40  292.09  240.44  1
2770  324.41  322.52  306.43  311.01  298.91  300.18  296.41  330.37  287.94  300.16  290.57  298.21  308.77  295.68  269.91  232.00  0
2771  322.39  321.88  309.33  304.23  297.53  300.04  303.24  335.52  292.18  296.81  285.09  300.57  305.41  292.77  288.32  243.87  0
2772  295.02  284.28  304.51  304.35  275.94  286.94  295.37  331.59  284.22  291.51  276.03  304.84  293.55  290.96  264.57  281.79  0
2773  333.26  340.75  328.43  338.74  325.94  318.85  324.58  364.36  310.65  321.02  308.20  328.91  333.19  321.17  313.11  304.21  0
2775  324.41  329.02  308.27  307.96  291.28  297.06  295.41  340.39  283.31  296.59  287.46  303.73  303.68  292.16  276.80  226.39  1
2776  323.33  332.76  309.34  306.96  298.47  298.19  299.27  331.77  290.55  296.30  288.76  299.34  302.04  302.20  288.65  273.76  1
2778  326.21  326.44  310.37  303.09  291.70  297.95  303.31  326.88  286.44  292.52  284.80  306.33  305.14  291.28  288.98  255.62  0
2779  318.58  332.60  308.60  306.77  292.88  304.54  298.38  341.03  294.71  305.02  294.48  308.08  303.40  301.68  290.80  260.65  0
2781  316.30  322.82  304.72  300.87  291.17  297.75  299.85  330.80  290.17  299.85  291.18  303.80  301.72  295.58  293.27  234.29  0
2782  310.78  322.11  308.07  303.17  299.65  295.24  302.53  329.83  284.66  297.01  288.62  305.83  301.65  288.53  282.70  262.51  0
2783  318.59  329.03  305.79  310.17  292.71  294.35  297.44  338.28  286.97  298.51  285.66  308.05  304.33  299.73  284.85  267.54  0
2784  327.51  323.69  306.84  316.53  299.34  302.94  302.63  340.06  295.75  301.55  292.09  304.42  297.19  296.48  284.00  273.92  0
2788  309.67  308.32  300.16  305.20  303.90  302.49  305.72  354.45  301.89  299.56  300.63  303.19  299.84  295.68  291.76  300.81  0
2789  299.03  306.17  300.62  304.23  303.82  300.75  303.14  336.61  301.41  300.42  297.85  301.12  297.76  296.55  294.24  296.12  0
2790  302.59  304.60  299.05  305.08  306.69  304.27  308.23  343.12  309.39  304.32  302.51  304.33  301.26  300.57  297.64  296.17  0
2791  310.82  309.14  301.47  305.58  307.17  304.54  307.10  348.86  308.07  303.88  303.46  305.47  301.35  301.78  300.40  293.11  0
2792  301.75  303.98  298.74  304.88  307.15  304.25  308.17  352.60  309.14  303.79  302.68  304.06  301.27  299.93  297.48  301.47  0
2796  301.97  303.53  298.86  304.79  307.07  303.85  307.88  344.79  309.07  304.03  303.10  304.11  301.53  299.70  297.29  298.56  0
2797  300.19  300.17  292.47  297.70  298.66  297.75  302.39  345.22  303.05  300.14  299.48  302.32  299.76  299.07  297.16  296.10  0
2798  309.49  303.21  295.65  299.06  299.14  298.90  302.89  341.62  303.89  301.07  299.85  302.25  300.93  298.51  297.84  302.22  0
2799  299.06  299.72  292.52  297.95  298.60  297.95  302.19  349.33  303.02  300.19  299.26  302.42  299.78  299.03  296.75  300.83  0
2800  297.86  298.49  292.30  297.38  298.72  298.13  302.43  348.90  303.59  299.86  299.21  302.37  299.70  299.15  296.24  303.15  0
2801  296.28  299.31  292.00  297.95  298.04  298.41  301.53  344.21  303.91  299.94  299.21  302.58  299.47  298.40  296.60  299.71  0
2803  299.02  299.71  292.95  297.97  298.42  297.53  301.80  338.17  303.08  299.92  299.07  302.17  299.86  298.84  296.42  301.09  0
2804  297.65  298.52  292.20  297.91  298.50  297.40  301.63  343.62  302.27  299.84  299.23  302.08  299.76  298.85  296.49  297.17  0
2805  298.07  298.88  292.20  296.24  297.27  295.62  299.85  340.31  300.33  297.95  297.23  300.29  298.57  297.86  295.03  305.04  0
2806  297.63  299.87  292.31  296.56  296.74  295.83  299.91  348.12  300.86  298.18  296.94  300.15  297.81  296.87  295.46  302.34  0
2807  293.52  295.31  289.38  296.07  298.00  297.06  302.45  349.96  304.33  301.11  300.18  302.73  301.04  299.86  297.25  300.14  0
2808  298.00  299.09  292.43  299.29  300.43  299.63  304.18  357.57  305.43  303.03  301.29  303.77  300.94  301.39  297.40  299.44  0
2810  317.51  319.97  313.48  320.11  305.44  301.25  304.89  341.43  280.66  296.68  295.47  307.35  303.09  304.68  274.87  286.87  0
2811  311.82  318.22  296.75  303.23  296.39  294.00  299.29  340.40  283.86  288.88  287.89  299.08  295.56  296.75  287.93  246.09  0
2812  317.14  315.98  298.40  304.41  295.66  300.65  298.05  329.83  290.36  297.03  285.71  300.38  303.81  293.52  286.40  282.76  0
2813  307.44  303.15  296.81  305.38  287.59  291.66  298.49  334.85  283.24  296.07  286.30  296.77  297.46  298.23  276.22  253.20  1
2814  320.76  309.59  303.59  311.68  293.61  296.03  307.10  331.70  291.36  291.59  288.31  300.96  300.10  295.13  287.55  251.22  1
2815  313.06  328.74  306.82  302.76  293.78  301.44  294.72  335.94  282.27  299.43  287.80  300.31  303.44  290.72  279.18  227.78  0
2816  320.04  322.49  315.50  304.72  288.74  304.59  302.44  329.89  296.49  294.78  290.13  312.84  296.28  294.69  273.73  288.94  0
2818  313.90  310.26  297.40  300.68  299.21  292.10  303.33  334.85  277.86  299.02  286.76  302.01  301.20  292.47  286.59  254.14  0
2819  260.75  215.64  266.18  279.32  271.07  279.82  287.22  324.86  287.02  290.71  281.52  295.19  295.90  287.09  273.79  235.60  1
2820  321.22  312.65  299.78  305.46  287.68  291.66  298.45  339.00  285.02  296.86  289.32  302.08  294.56  293.70  287.06  249.13  0
2821  302.47  317.66  304.98  303.88  291.34  290.14  297.21  331.90  289.98  296.39  285.18  306.30  298.98  288.51  279.33  260.93  0
2822  315.67  318.28  299.41  304.35  299.48  298.58  300.37  331.43  287.01  292.76  284.06  302.96  299.96  295.08  274.94  250.20  1
2823  306.29  308.40  293.46  294.50  290.69  294.42  295.64  331.01  285.37  292.34  286.81  300.28  298.50  295.57  284.36  247.21  1
2824  325.43  320.22  300.17  305.02  295.58  297.79  296.51  337.04  291.55  294.15  289.55  297.29  298.63  292.17  283.29  245.39  0
2825  304.17  316.43  297.38  300.74  283.11  292.59  297.01  329.11  292.20  291.09  289.39  302.89  294.89  290.68  278.27  233.37  0
