nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15  S2L16
2680  0.34  0.02  0.10  0.30  -0.42  0.21  0.33  0.32  0.09  0.00  0.34  -0.08  -0.70  0.24  0.51  0.34  
2681  0.32  0.11  0.22  0.34  -0.35  0.17  0.52  0.27  0.16  0.30  0.10  0.00  -0.58  0.10  0.44  0.33  
2682  0.47  0.08  0.05  0.21  -0.37  -0.10  0.51  0.36  0.12  0.29  0.20  -0.12  -0.61  0.31  0.51  0.33  
2683  0.18  0.10  0.19  0.58  -0.17  0.14  0.62  0.40  0.36  0.13  0.28  -0.34  -0.59  0.33  0.19  0.23  
2684  0.27  0.01  0.26  0.29  -0.47  0.18  0.57  0.27  0.24  0.19  0.04  0.02  -0.56  0.18  0.47  0.27  
2685  0.31  0.04  0.17  0.27  -0.14  0.20  0.40  0.25  0.20  0.39  0.23  -0.09  -0.48  0.24  0.36  0.54  
2686  0.23  0.11  0.09  0.27  -0.38  0.13  0.32  0.32  0.18  0.26  0.05  -0.05  -0.59  0.23  0.38  0.34  
2687  0.34  0.13  0.20  0.31  -0.40  0.18  0.36  0.35  0.23  0.31  0.10  0.03  -0.65  0.23  0.35  0.33  
2688  0.27  0.15  0.16  0.29  -0.28  0.10  0.45  0.32  0.17  0.17  0.03  -0.02  -0.42  0.22  0.27  0.33  
2690  0.31  0.15  0.20  0.18  -0.13  0.01  0.44  0.30  0.17  0.24  0.16  -0.06  -0.50  0.19  0.37  0.41  
2691  0.34  -0.02  0.17  0.30  -0.44  0.26  0.29  0.52  0.18  0.26  0.14  -0.09  -0.40  0.12  0.35  0.41  
2692  0.27  0.06  0.16  0.55  -0.35  0.14  0.36  0.28  0.16  0.39  0.15  -0.14  -0.30  0.24  0.54  0.26  
2694  0.29  0.11  0.30  0.27  -0.29  0.13  0.43  0.36  0.19  0.21  0.13  -0.03  -0.63  0.10  0.31  0.39  
2696  0.16  0.05  0.16  0.22  -0.33  -0.06  0.20  0.59  0.14  0.02  0.10  -0.32  -0.68  0.26  0.67  0.13  
2697  0.35  0.16  0.22  0.26  0.05  0.18  0.44  0.35  0.13  0.29  0.19  -0.01  -0.31  0.16  0.35  0.23  
2698  0.37  0.02  0.20  0.31  -0.40  0.01  0.43  0.38  0.01  0.31  0.19  0.01  -0.47  0.34  0.38  0.45  
2699  0.35  0.12  0.13  0.31  -0.38  0.22  0.44  0.43  0.09  0.14  -0.02  0.05  -0.58  0.25  0.49  0.48  
2700  0.27  -0.05  0.27  0.21  -0.26  0.03  0.44  0.31  0.15  0.25  0.15  0.06  -0.60  0.14  0.32  0.40  
2701  0.34  0.08  0.25  0.15  -0.36  0.16  0.28  0.42  0.15  0.39  0.21  -0.01  -0.39  0.17  0.49  0.28  
2703  0.16  0.21  0.17  0.16  -0.24  0.19  0.23  0.25  0.09  0.13  0.10  0.04  -0.57  0.15  0.11  0.23  
2704  0.25  0.15  0.22  0.22  -0.23  -0.03  0.20  0.21  0.21  0.13  0.07  -0.03  -0.54  0.14  0.36  0.32  
2705  0.52  0.25  0.22  0.24  -0.41  0.22  0.51  0.56  0.21  0.20  0.22  -0.00  -0.55  0.10  0.29  0.38  
2706  0.36  0.11  0.20  0.33  -0.05  0.40  0.44  0.50  0.21  0.41  0.10  -0.12  -0.36  0.20  0.40  0.23  
2707  0.21  -0.00  0.13  0.29  -0.38  0.11  0.45  0.42  0.06  0.34  0.07  0.18  -0.59  0.08  0.34  0.26  
2708  0.28  -0.08  0.15  0.26  -0.25  0.19  0.49  0.41  0.11  0.22  0.08  -0.04  -0.46  0.11  0.31  0.26  
2709  0.20  0.07  0.07  0.04  -0.21  0.24  0.58  0.43  0.11  0.06  0.09  0.03  -0.70  0.02  0.48  0.37  
2710  0.14  0.01  0.14  0.18  -0.35  0.09  0.34  0.33  0.20  0.38  0.18  0.10  -0.47  0.19  0.36  0.52  
2711  0.42  -0.01  0.40  0.27  -0.11  0.29  0.49  0.43  0.07  0.17  0.16  -0.11  -0.62  0.12  0.46  0.33  
2714  0.31  0.22  0.17  0.21  -0.38  0.29  0.15  0.32  0.12  -0.02  0.20  0.03  -0.52  0.08  0.20  0.33  
2716  0.23  0.24  0.18  0.12  -0.30  0.16  0.23  0.22  0.22  0.00  0.15  0.09  -0.42  0.13  0.19  0.30  
2719  0.28  0.18  0.20  0.25  -0.02  0.09  0.39  0.30  0.16  0.24  0.02  -0.13  -0.58  0.16  0.26  0.33  
2720  0.29  0.09  0.32  0.26  -0.36  0.09  0.31  0.41  0.11  0.15  -0.04  -0.02  -0.38  0.05  0.42  0.39  
2721  0.20  0.04  0.13  0.33  -0.43  0.38  0.36  0.50  0.10  0.13  0.06  -0.09  -0.60  0.16  0.44  0.24  
2722  0.33  0.16  0.19  0.35  -0.29  0.13  0.38  0.39  -0.05  0.32  0.17  -0.01  -0.51  0.14  0.32  0.34  
2723  0.27  0.05  0.15  0.25  -0.09  0.15  0.43  0.32  0.15  0.33  0.04  0.09  -0.59  0.15  0.48  0.34  
2724  0.24  0.13  0.03  0.21  -0.24  0.21  0.48  0.46  0.11  0.21  0.07  -0.11  -0.55  0.32  0.43  0.26  
2725  0.42  0.17  0.03  0.13  -0.24  0.18  0.43  0.28  0.17  0.06  0.19  -0.13  -0.48  0.22  0.48  0.17  
2726  0.30  -0.01  0.07  0.39  -0.14  0.27  0.33  0.31  0.21  0.22  0.00  -0.05  -0.44  0.10  0.34  0.24  
2727  0.37  0.10  0.20  0.29  -0.15  -0.01  0.44  0.37  0.22  0.27  0.11  0.14  -0.27  0.25  0.26  0.19  
2728  0.18  0.10  0.28  0.23  -0.10  0.03  0.69  0.43  0.14  0.27  0.21  0.13  -0.51  0.33  0.50  0.25  
2729  0.16  0.12  0.28  0.16  -0.06  0.01  0.30  0.56  0.15  0.34  0.14  -0.20  -0.61  0.23  0.23  0.34  
2730  0.29  0.19  0.07  0.23  -0.27  0.09  0.31  0.32  0.05  0.27  0.11  0.02  -0.46  0.03  0.37  0.31  
2731  0.29  0.24  0.25  0.12  -0.29  -0.02  0.45  0.44  -0.01  0.40  0.27  -0.01  -0.46  0.27  0.27  0.20  
2732  0.44  0.05  0.16  0.39  -0.23  0.07  0.47  0.42  0.13  0.08  0.15  0.05  -0.47  0.20  0.48  0.48  
2733  0.29  0.02  0.06  0.25  -0.29  0.13  0.45  0.50  0.10  0.33  0.16  0.11  -0.65  0.15  0.23  0.43  
2734  0.19  0.27  0.31  0.25  -0.38  -0.11  0.47  0.46  0.20  0.59  0.38  -0.07  -0.52  0.18  0.40  0.17  
2735  0.28  0.11  0.19  0.30  -0.33  0.09  0.52  0.31  0.23  0.05  0.11  0.06  -0.54  0.15  0.38  0.37  
2736  0.36  0.18  0.17  0.37  -0.19  0.23  0.50  0.38  0.27  0.19  0.22  -0.01  -0.58  0.13  0.31  0.18  
2737  0.29  0.14  0.27  0.36  -0.15  0.04  0.58  0.42  0.04  0.19  0.34  -0.03  -0.49  0.06  0.42  0.23  
2738  0.28  0.03  0.26  0.24  -0.35  0.30  0.37  0.45  0.16  0.30  0.09  -0.04  -0.60  0.14  0.41  0.29  
2739  0.31  -0.02  0.19  0.12  -0.36  -0.03  0.47  0.55  0.21  0.29  0.26  -0.19  -0.56  0.18  0.32  0.31  
2740  0.48  0.22  0.22  0.29  -0.30  0.26  0.43  0.29  0.15  0.26  0.26  -0.11  -0.50  0.09  0.36  0.49  
2742  0.25  0.08  0.14  0.24  -0.24  0.14  0.51  0.46  0.14  0.28  0.02  -0.02  -0.38  0.25  0.38  0.43  
2744  0.27  0.21  0.21  0.22  -0.39  0.10  0.31  0.26  -0.03  0.24  0.24  -0.11  -0.41  0.19  0.21  0.16  
2745  0.37  0.13  0.07  0.42  -0.30  0.16  0.70  0.38  0.22  0.55  0.09  -0.03  -0.55  0.20  0.25  0.45  
2746  0.32  -0.04  -0.05  0.22  -0.42  0.24  0.32  0.45  0.19  0.42  0.16  0.02  -0.60  -0.01  0.44  0.34  
2747  0.30  0.12  -0.01  0.24  -0.17  0.35  0.46  0.36  0.11  0.36  0.23  0.11  -0.47  0.13  0.24  0.27  
2748  0.36  0.08  0.23  0.27  -0.06  0.12  0.39  0.24  0.07  0.22  0.19  -0.12  -0.48  0.21  0.43  0.41  
2749  0.27  0.12  0.16  0.37  -0.27  -0.00  0.43  0.33  0.19  0.29  0.22  -0.11  -0.51  0.15  0.47  0.56  
2750  0.27  0.13  0.23  0.16  -0.30  0.19  0.59  0.43  0.33  0.32  0.16  -0.03  -0.38  0.06  0.34  0.19  
2751  0.42  0.01  0.17  0.30  -0.22  0.12  0.28  0.37  0.14  0.41  0.15  -0.07  -0.54  0.20  0.37  0.11  
2752  0.24  0.17  0.23  0.28  -0.24  0.21  0.60  0.51  0.08  0.03  0.01  0.09  -0.65  0.16  0.34  0.29  
2753  0.31  0.05  0.20  0.32  -0.01  0.29  0.24  0.45  0.06  0.32  0.17  0.05  -0.61  0.25  0.41  0.35  
2754  0.52  -0.01  0.33  0.06  -0.23  0.16  0.44  0.42  0.21  0.20  0.22  0.07  -0.57  0.19  0.30  0.38  
2755  0.27  0.03  0.18  0.11  -0.30  -0.02  0.50  0.54  0.15  0.16  0.17  -0.05  -0.64  0.19  0.39  0.41  
2756  0.09  0.02  0.09  0.44  -0.13  0.30  0.36  0.32  0.06  0.12  0.10  -0.09  -0.80  0.07  0.25  0.49  
2758  0.44  0.10  0.10  0.19  -0.36  0.15  0.42  0.47  0.05  0.31  0.19  -0.08  -0.42  0.22  0.35  0.32  
2759  0.42  -0.13  0.18  0.31  -0.31  0.14  0.45  0.25  0.06  0.24  0.04  -0.13  -0.59  0.16  0.32  0.35  
2760  0.35  0.09  0.23  0.31  -0.37  0.02  0.47  0.32  0.14  0.23  0.18  -0.07  -0.52  0.23  0.44  0.31  
2761  0.21  0.16  0.24  0.30  -0.19  0.34  0.35  0.41  0.36  0.41  0.23  -0.17  -0.76  0.18  0.44  0.49  
2762  0.16  0.20  0.13  0.15  -0.14  0.14  0.35  0.30  -0.06  0.33  0.15  -0.10  -0.32  0.14  0.29  0.25  
2763  0.38  0.02  0.06  0.18  -0.18  0.23  0.29  0.48  0.08  0.22  0.10  -0.03  -0.59  0.20  0.41  0.31  
2764  0.32  0.10  0.20  0.27  -0.14  0.01  0.41  0.37  0.15  0.16  0.03  0.05  -0.40  0.21  0.37  0.18  
2765  0.10  0.06  0.26  0.45  -0.27  0.06  0.44  0.45  0.12  0.25  0.03  -0.07  -0.65  0.30  0.43  0.12  
2766  0.31  0.04  0.30  0.25  -0.28  0.04  0.58  0.30  0.14  0.19  0.20  0.06  -0.75  0.06  0.32  0.23  
2767  0.33  0.01  0.24  0.26  -0.29  0.07  0.40  0.38  0.21  0.21  -0.02  -0.06  -0.59  0.17  0.32  0.44  
2768  0.52  0.10  0.27  0.35  -0.38  0.29  0.41  0.50  0.28  0.39  0.12  -0.01  -0.59  0.13  0.41  0.42  
2769  0.17  -0.02  0.28  0.48  -0.24  0.12  0.61  0.44  -0.19  0.48  0.25  -0.04  -0.65  0.22  0.26  0.41  
2770  0.35  -0.06  0.16  0.19  -0.19  0.14  0.46  0.53  0.11  0.31  0.18  0.17  -0.57  0.22  0.26  0.30  
2771  0.27  -0.04  0.29  0.40  -0.18  0.15  0.41  0.41  0.00  0.21  0.19  0.01  -0.63  0.15  0.39  0.38  
2772  0.20  0.12  0.14  0.44  -0.12  0.31  0.71  0.40  0.18  0.12  0.18  -0.02  -0.35  0.22  0.26  0.32  
2773  0.24  0.07  0.37  0.32  -0.02  0.27  0.38  0.37  0.15  0.31  0.28  0.11  -0.35  0.16  0.40  0.42  
2775  0.23  0.01  0.36  0.44  -0.14  0.20  0.64  0.33  0.20  0.36  0.03  0.07  -0.62  0.25  0.40  0.39  
2776  0.17  0.07  0.18  0.24  -0.18  0.23  0.37  0.36  -0.03  0.21  0.14  0.13  -0.58  0.20  0.51  0.28  
2778  0.23  -0.05  0.29  0.18  -0.12  0.01  0.42  0.35  0.20  0.38  0.09  0.03  -0.69  0.12  0.36  0.13  
2779  0.10  0.10  0.24  0.31  -0.46  0.39  0.57  0.27  0.32  0.35  0.32  -0.05  -0.59  0.03  0.18  0.34  
2781  0.33  0.10  0.22  0.19  -0.31  0.15  0.49  0.27  0.02  0.24  0.08  -0.02  -0.48  0.13  0.29  0.19  
2782  0.24  0.12  0.22  0.15  -0.31  0.14  0.43  0.18  0.09  0.30  0.12  0.15  -0.67  0.02  0.32  0.42  
2783  0.01  -0.05  0.09  0.34  -0.23  0.08  0.45  0.38  0.14  0.08  0.08  0.09  -0.72  0.14  0.40  0.32  
2784  0.34  0.01  0.14  0.21  -0.32  0.07  0.43  0.31  0.16  0.20  -0.01  0.01  -0.57  0.13  0.30  0.10  
2788  0.36  -0.13  -0.12  0.15  -0.18  0.00  0.42  0.13  0.01  0.03  0.22  -0.06  -0.30  0.37  0.23  0.24  
2789  0.32  0.15  0.23  0.25  -0.32  0.14  0.34  0.22  0.17  0.07  0.16  0.00  -0.55  0.17  0.31  0.18  
2790  0.30  0.15  0.18  0.21  -0.24  0.06  0.34  0.25  0.15  0.11  0.16  -0.08  -0.51  0.25  0.35  0.19  
2791  0.20  0.15  0.21  0.10  -0.35  0.05  0.32  0.24  0.06  0.04  0.18  -0.04  -0.55  0.29  0.39  0.26  
2792  0.32  0.15  0.21  0.21  -0.32  0.11  0.33  0.24  0.18  0.12  0.16  -0.11  -0.55  0.28  0.31  0.27  
2796  0.36  0.18  0.20  0.22  -0.32  0.01  0.34  0.24  0.18  0.15  0.13  -0.08  -0.53  0.28  0.28  0.27  
2797  0.26  0.13  0.23  0.22  -0.27  0.03  0.40  0.27  0.14  0.12  0.18  -0.11  -0.51  0.26  0.29  0.32  
2798  0.30  0.17  0.16  0.22  -0.33  0.08  0.27  0.33  0.17  0.17  0.19  -0.05  -0.58  0.21  0.26  0.32  
2799  0.29  0.19  0.23  0.23  -0.32  -0.02  0.31  0.25  0.16  0.11  0.17  -0.06  -0.58  0.26  0.31  0.26  
2800  0.25  0.20  0.18  0.14  -0.35  -0.02  0.31  0.17  0.20  0.12  0.11  -0.05  -0.56  0.28  0.27  0.30  
2801  0.25  0.20  0.23  0.07  -0.32  0.03  0.40  0.28  0.12  0.12  0.19  -0.01  -0.46  0.17  0.28  0.22  
2803  0.27  0.15  0.18  0.23  -0.30  0.00  0.35  0.25  0.16  0.15  0.18  -0.08  -0.51  0.26  0.29  0.30  
2804  0.28  0.15  0.20  0.23  -0.30  0.00  0.36  0.24  0.18  0.18  0.15  -0.08  -0.50  0.25  0.31  0.30  
2805  0.30  0.16  0.16  0.20  -0.33  -0.04  0.33  0.28  0.16  0.15  0.19  -0.05  -0.55  0.27  0.34  0.29  
2806  0.27  0.18  0.22  0.20  -0.30  0.01  0.31  0.25  0.15  0.12  0.21  -0.09  -0.48  0.26  0.32  0.27  
2807  0.30  0.16  0.22  0.22  -0.36  -0.03  0.31  0.25  0.19  0.12  0.16  -0.08  -0.53  0.26  0.32  0.28  
2808  0.29  0.13  0.25  0.25  -0.29  -0.06  0.35  0.24  0.15  0.09  0.22  -0.06  -0.50  0.24  0.35  0.31  
2810  0.15  0.12  0.24  0.08  -0.20  -0.02  0.17  0.33  0.07  0.03  0.18  0.10  -0.58  0.11  0.19  0.27  
2811  0.14  0.18  0.20  0.41  -0.39  0.08  0.48  0.35  -0.04  0.29  0.19  0.05  -0.43  0.19  0.42  0.30  
2812  0.14  0.09  0.23  0.20  -0.46  0.01  0.51  0.56  0.05  0.24  0.39  -0.07  -0.63  0.17  0.38  0.38  
2813  0.25  0.08  0.30  0.08  -0.21  -0.05  0.42  0.33  0.17  0.24  0.21  0.05  -0.47  0.19  0.44  0.41  
2814  0.26  0.07  0.12  0.54  -0.38  -0.12  0.33  0.36  -0.04  0.24  0.32  -0.00  -0.59  0.22  0.44  0.19  
2815  0.30  -0.00  0.20  0.24  -0.19  -0.02  0.52  0.39  0.09  0.24  0.12  0.09  -0.64  0.22  0.43  0.22  
2816  0.41  0.02  0.19  0.32  -0.50  0.10  0.41  0.42  -0.15  0.16  0.31  0.08  -0.53  0.24  0.41  0.19  
2818  0.23  0.07  0.23  0.27  -0.62  0.18  0.49  0.56  -0.26  0.41  -0.03  0.05  -0.47  0.22  0.52  0.27  
2819  0.21  0.00  0.13  0.20  -0.28  0.06  0.40  0.35  0.08  0.13  0.23  0.15  -0.52  0.24  0.30  0.23  
2820  0.27  0.02  0.14  0.29  -0.26  0.27  0.40  0.22  0.13  0.16  0.35  -0.04  -0.45  0.35  0.31  0.19  
2821  0.35  0.23  0.20  0.27  -0.45  0.19  0.45  0.27  -0.03  0.12  0.12  -0.02  -0.64  0.25  0.46  0.14  
2822  0.33  -0.02  0.19  0.41  -0.24  0.29  0.57  0.32  -0.05  0.26  0.16  0.17  -0.43  0.41  0.55  0.26  
2823  0.28  0.13  0.05  0.09  -0.37  0.21  0.48  0.39  0.13  0.27  0.21  0.01  -0.54  0.25  0.34  0.22  
2824  0.25  -0.03  0.25  0.23  -0.38  0.24  0.47  0.37  0.03  0.06  0.06  0.00  -0.68  0.14  0.22  0.16  
2825  0.06  0.13  0.29  0.32  -0.32  0.14  0.43  0.45  0.08  0.01  0.26  0.00  -0.41  0.23  0.28  0.10  
