nrun  S2L1    S2L2    S2L3    S2L4    S2L5    S2L6    S2L7    S2L8    S2L9    S2L10   S2L11   S2L12   S2L13   S2L14   S2L15   S2L16   flag
2735  327.23  319.26  304.26  302.57  296.44  296.86  288.23  286.74  257.46  299.63  284.06  296.63  295.80  288.79  291.16  290.50  0
2736  320.74  308.84  304.28  304.59  299.84  291.44  289.73  289.40  259.96  299.94  285.19  297.36  295.82  289.67  289.63  257.50  1
2737  321.38  313.29  300.90  300.99  299.38  298.02  289.26  286.70  260.24  295.73  283.78  295.15  296.12  282.19  288.79  252.87  1
2738  328.72  312.24  314.16  304.46  301.13  294.27  291.81  287.95  255.72  297.72  284.75  294.94  293.28  286.74  287.78  282.37  0
2739  324.66  313.03  304.83  301.93  298.93  291.16  288.44  284.07  255.72  301.78  287.97  293.76  292.10  284.26  299.47  240.64  1
2740  337.43  321.35  307.95  303.67  306.10  296.24  294.13  295.94  265.63  298.58  290.07  300.97  297.62  290.69  293.59  282.12  0
2742  229.44  296.44  297.96  305.73  301.37  296.38  290.93  289.90  260.30  294.36  278.76  293.98  291.32  281.59  291.91  260.67  1
2744  328.24  324.53  316.01  305.51  291.64  296.54  293.59  288.24  253.01  302.34  284.52  298.15  282.93  295.66  305.35  289.42  0
2745  320.57  306.56  300.52  300.75  295.39  294.36  287.67  284.50  264.37  301.73  286.80  299.21  293.58  284.14  294.29  235.39  1
2746  335.10  307.75  298.88  298.78  299.89  296.98  291.07  285.85  256.79  299.55  283.36  297.45  299.65  287.67  286.41  263.76  1
2747  326.72  306.39  309.53  303.24  304.23  298.75  291.41  286.87  255.34  304.00  284.38  295.30  292.82  284.31  293.47  272.42  0
2748  327.98  316.16  307.71  305.88  299.29  293.24  288.07  292.99  254.38  301.52  285.14  296.08  296.68  283.94  297.44  257.74  1
2749  330.30  316.87  300.85  294.77  293.32  296.43  288.55  287.05  254.49  299.24  281.05  303.85  295.96  287.92  297.40  265.28  0
2750  324.02  314.21  304.78  296.69  292.15  296.30  278.46  287.24  248.62  298.14  283.03  301.24  296.14  292.25  292.27  263.98  0
2751  323.29  315.02  306.76  301.16  294.67  299.34  293.40  289.11  255.28  299.11  287.20  299.12  296.35  283.46  289.20  250.24  1
2752  326.80  311.39  312.13  302.76  292.46  299.06  288.89  292.68  255.60  297.08  283.22  296.08  297.86  290.96  290.96  266.17  1
2753  336.35  325.82  308.93  303.03  301.54  307.22  294.54  290.63  257.85  300.29  287.54  301.15  299.04  293.25  292.56  262.77  0
2754  328.06  314.32  311.31  308.77  298.01  312.45  295.22  289.30  261.62  305.61  288.89  308.17  294.71  288.54  298.97  264.25  1
2755  329.76  320.15  315.88  303.28  295.82  306.96  295.42  287.02  259.66  301.24  288.16  292.82  298.85  287.86  287.93  269.07  1
2756  339.83  319.66  317.09  315.03  297.44  310.60  293.30  288.95  259.71  299.87  281.54  302.99  294.68  291.24  293.14  276.51  0
2758  286.76  296.72  290.27  296.44  296.77  302.70  287.67  287.80  257.11  298.51  279.66  293.79  294.71  282.87  286.23  268.79  1
2759  334.56  318.10  307.13  302.78  300.22  299.41  295.92  289.21  255.01  301.19  284.40  292.38  294.72  287.95  281.08  232.32  1
2760  333.58  322.52  304.46  308.78  298.06  299.12  293.61  297.13  192.07  297.57  292.66  297.30  303.99  293.14  295.22  268.10  1
2761  339.15  323.98  309.92  298.10  300.10  308.80  290.61  292.49  256.65  295.30  287.46  298.95  304.42  298.66  294.82  262.52  0
2762  338.30  320.03  308.00  301.39  300.15  305.18  291.68  292.23  254.15  300.64  285.01  300.35  296.00  294.76  302.73  238.00  0
2763  325.95  321.11  312.92  305.67  300.57  302.52  294.38  293.28  258.16  301.11  285.60  305.07  297.25  294.58  295.93  287.78  0
2764  335.95  311.38  314.56  296.66  304.33  299.43  287.88  290.62  252.35  296.98  289.89  296.62  296.14  288.07  284.22  220.33  1
2765  336.04  317.23  299.92  303.78  297.17  296.04  290.21  292.78  244.76  300.08  284.49  296.66  295.75  284.29  287.13  244.38  0
2766  325.52  316.48  293.27  294.50  296.16  298.92  288.61  286.19  250.05  303.17  282.83  297.12  291.15  283.05  282.62  269.54  0
2767  332.01  316.81  311.09  297.68  299.95  299.45  287.08  284.00  252.61  299.37  279.88  300.43  294.26  288.26  293.58  263.68  1
2768  334.17  322.64  311.23  312.90  299.19  298.36  293.85  293.00  259.39  297.16  288.89  302.81  299.66  294.66  303.08  264.42  0
2769  331.71  327.62  307.66  306.48  299.52  301.57  299.67  290.42  249.17  298.13  281.83  300.72  297.95  290.80  301.52  261.67  0
2770  335.54  322.53  307.81  304.64  294.47  302.93  287.82  293.54  252.10  301.93  279.72  296.75  300.14  291.07  284.31  284.20  0
2771  349.94  322.38  298.88  303.10  300.97  301.64  292.67  289.80  255.68  292.28  281.55  301.73  296.29  291.97  295.72  287.06  0
2772  295.86  278.20  320.33  291.90  292.39  299.70  296.86  288.56  264.03  282.25  277.27  289.45  306.11  279.07  276.84  273.87  1
2773  354.56  339.84  327.21  329.51  317.71  318.39  312.68  303.46  280.16  324.78  313.89  326.55  328.75  326.26  324.88  327.57  0
2775  339.68  334.42  309.60  305.12  303.82  296.49  295.89  287.36  251.48  297.40  286.00  298.74  295.57  291.58  294.00  262.78  1
2776  339.73  325.15  307.94  304.40  300.15  299.14  291.82  292.21  254.73  301.46  281.64  304.99  298.32  289.20  296.70  255.01  1
2778  335.86  319.99  306.76  305.84  302.43  305.65  289.03  290.48  252.43  299.97  287.58  303.00  295.00  286.94  288.47  283.80  0
2779  338.88  332.30  308.87  313.43  295.87  309.69  295.77  299.91  255.72  302.13  288.69  296.72  303.27  298.64  306.22  291.88  0
2781  335.54  315.95  314.05  298.73  299.46  299.37  291.12  286.99  252.68  295.17  279.88  300.88  292.78  296.25  289.02  277.80  1
2782  319.72  315.89  310.60  298.30  296.26  292.22  289.62  285.11  249.99  295.36  280.81  297.16  293.53  287.34  295.23  261.85  0
2783  336.24  326.66  306.75  304.61  305.58  303.92  288.08  295.07  252.62  296.71  284.74  299.14  298.82  307.93  295.77  236.89  0
2784  335.72  317.80  315.05  303.78  299.45  300.73  295.45  289.34  256.27  298.97  287.31  298.38  292.74  295.54  291.49  284.26  0
2788  319.00  302.90  301.81  299.21  296.97  299.88  303.85  302.02  289.65  298.87  295.93  301.27  302.02  299.43  300.05  286.60  0
2789  309.32  300.73  299.56  297.69  299.54  297.47  300.43  301.53  291.85  298.56  298.82  299.81  300.82  298.28  298.01  299.24  0
2790  309.00  303.86  299.28  295.96  295.75  293.72  294.42  294.70  278.58  296.21  293.57  296.67  297.52  295.62  294.91  299.22  0
2791  315.97  308.77  301.13  296.02  295.06  294.62  295.41  296.35  278.39  294.62  293.63  298.67  300.20  293.97  295.48  298.83  0
2792  310.57  303.75  299.43  295.80  295.80  293.54  294.83  294.80  278.30  295.83  293.96  296.37  298.20  295.43  294.97  302.61  0
2796  309.74  303.52  299.40  295.74  295.77  293.59  294.61  294.74  278.35  296.63  293.71  296.33  298.82  294.84  296.63  300.46  0
2797  315.11  307.56  306.47  303.69  304.33  299.81  301.47  301.12  287.36  299.94  297.97  298.68  300.57  296.06  297.21  306.23  0
2798  323.85  310.96  307.79  303.51  303.89  300.59  301.20  300.29  287.73  300.20  297.43  299.25  301.24  297.07  298.82  308.80  0
2799  314.52  308.75  307.23  303.73  303.67  300.14  300.90  300.78  287.37  300.10  297.14  298.59  299.99  296.22  297.33  301.39  0
2800  315.10  309.35  306.59  303.81  303.96  299.90  300.78  300.53  286.84  299.99  297.86  298.82  299.78  296.71  297.70  306.74  0
2801  312.88  308.47  307.45  303.85  304.88  300.17  300.83  300.84  287.19  299.50  297.52  299.04  299.83  296.52  297.74  300.33  0
2803  315.27  307.83  306.38  303.52  303.83  300.81  300.95  301.13  288.22  299.93  297.65  298.14  300.27  296.05  297.78  303.53  0
2804  314.15  307.42  307.42  303.44  304.45  300.38  301.29  301.30  287.79  300.18  297.39  298.55  300.08  296.79  297.79  309.14  0
2805  311.56  307.14  305.46  303.74  305.45  301.26  303.19  303.15  290.85  299.88  298.48  299.78  300.70  297.61  298.06  297.14  0
2806  312.03  307.11  305.88  304.16  305.45  301.43  303.00  303.07  291.18  301.44  298.90  299.38  300.42  297.53  298.35  307.33  0
2807  316.40  313.06  310.62  306.27  306.24  301.30  301.49  300.89  286.92  299.83  296.86  298.24  299.62  295.78  297.02  302.82  0
2808  314.25  309.65  308.30  303.10  301.65  298.92  298.01  298.52  283.18  298.16  295.76  297.11  299.38  295.45  297.03  304.39  0
2810  314.05  316.26  304.93  313.45  308.92  301.95  290.57  296.05  259.51  301.53  288.17  305.06  297.33  301.00  298.00  250.16  0
2811  314.81  316.51  308.08  300.55  295.68  296.53  287.72  287.73  252.98  294.13  284.12  295.61  291.24  286.37  298.10  239.38  0
2812  342.25  318.80  303.78  301.49  299.78  297.32  291.34  291.05  247.40  300.76  276.82  300.24  295.96  289.34  286.66  247.70  1
2813  327.41  308.32  302.70  298.75  299.41  294.86  292.13  287.20  250.22  294.30  281.37  299.53  293.64  291.43  291.96  242.25  1
2814  339.99  320.54  307.64  300.38  294.89  299.64  290.46  286.11  246.49  300.07  288.67  296.65  290.58  294.06  278.53  297.80  0
2815  340.53  308.83  310.41  305.45  303.46  302.41  291.24  289.23  263.36  294.32  286.07  298.73  299.42  288.10  289.01  272.47  1
2816  327.25  335.05  299.01  305.52  303.02  293.61  287.21  291.73  243.78  303.38  276.43  301.57  297.37  284.43  291.61  216.00  1
2818  351.65  303.03  301.13  306.02  296.53  290.30  288.68  280.23  157.85  295.94  279.16  291.18  290.17  295.83  289.94  207.09  1
2819  256.91  267.05  293.76  291.63  297.01  291.40  284.68  285.89  250.57  294.76  279.26  289.15  289.20  280.38  284.21  260.15  1
2820  332.87  316.83  309.73  304.11  301.53  295.72  290.44  288.80  250.23  296.99  278.01  301.97  290.34  287.39  275.66  238.74  0
2821  329.77  316.43  304.94  307.81  296.46  301.48  288.87  289.46  255.86  301.30  284.19  297.30  300.60  287.04  291.52  255.77  1
2822  333.74  316.23  305.17  297.19  293.61  297.95  288.99  288.65  249.52  302.22  282.96  300.56  295.68  287.66  297.41  272.82  0
2823  326.94  310.43  302.99  295.35  295.82  293.00  290.83  288.07  253.18  295.50  277.05  295.63  291.55  286.06  288.13  228.25  1
2824  340.08  315.03  309.00  299.57  295.41  296.47  286.45  287.20  251.89  299.73  284.38  300.03  292.37  292.36  278.44  287.59  0
2825  332.37  322.29  301.17  298.63  303.79  297.37  287.25  281.34  169.39  299.25  284.46  292.87  295.87  285.25  291.83  291.10  1
